timestamp,num_request,size
1998-06-13 18:58:00,17694,78314329
1998-06-13 18:59:00,18502,74769195
1998-06-13 19:00:00,18957,65110000
1998-06-13 19:01:00,18318,83982783
1998-06-13 19:02:00,19394,73781248
1998-06-13 19:03:00,18558,73523672
1998-06-13 19:04:00,18472,74660433
1998-06-13 19:05:00,18352,78688964
1998-06-13 19:06:00,18648,86220799
1998-06-13 19:07:00,18608,78434537
1998-06-13 19:08:00,18500,62597726
1998-06-13 19:09:00,17770,70032608
1998-06-13 19:10:00,17171,72721455
1998-06-13 19:11:00,17165,66919548
1998-06-13 19:12:00,17801,83811520
1998-06-13 19:13:00,16982,67412142
1998-06-13 19:14:00,16690,77199079
1998-06-13 19:15:00,16665,64433358
1998-06-13 19:16:00,16538,58588619
1998-06-13 19:17:00,15594,62739120
1998-06-13 19:18:00,16848,68408516
1998-06-13 19:19:00,17190,64630110
1998-06-13 19:20:00,16579,72623926
1998-06-13 19:21:00,17444,68648653
1998-06-13 19:22:00,17225,62468340
1998-06-13 19:23:00,17937,62039916
1998-06-13 19:24:00,16267,67690874
1998-06-13 19:25:00,16099,73888320
1998-06-13 19:26:00,16562,60992277
1998-06-13 19:27:00,16468,70822076
1998-06-13 19:28:00,17249,64389482
1998-06-13 19:29:00,17064,62823171
1998-06-13 19:30:00,16254,66927804
1998-06-13 19:31:00,17622,63685197
1998-06-13 19:32:00,15829,62885728
1998-06-13 19:33:00,17166,63083139
1998-06-13 19:34:00,17167,65989166
1998-06-13 19:35:00,16285,61093746
1998-06-13 19:36:00,16545,56113249
1998-06-13 19:37:00,17147,57282078
1998-06-13 19:38:00,16960,55355293
1998-06-13 19:39:00,16954,16467621
1998-06-13 19:39:00,16951,33813779
1998-06-13 19:40:00,16948,55494101
1998-06-13 19:41:00,15973,58860864
1998-06-13 19:42:00,16801,61254080
1998-06-13 19:43:00,16667,55489051
1998-06-13 19:44:00,16779,66411246
1998-06-13 19:45:00,15275,64226173
1998-06-13 19:46:00,17249,57290705
1998-06-13 19:47:00,16933,61923480
1998-06-13 19:48:00,17851,61148373
1998-06-13 19:49:00,18213,69857019
1998-06-13 19:50:00,17551,67913677
1998-06-13 19:51:00,17983,69631126
1998-06-13 19:52:00,19896,70943511
1998-06-13 19:53:00,20661,82915054
1998-06-13 19:54:00,20696,74097470
1998-06-13 19:55:00,19703,78405842
1998-06-13 19:56:00,20933,75231395
1998-06-13 19:57:00,21184,85272884
1998-06-13 19:58:00,21404,75097144
1998-06-13 19:59:00,20300,83507627
1998-06-13 20:00:00,20326,76261661
1998-06-13 20:01:00,20441,74437165
1998-06-13 20:02:00,17981,69395740
1998-06-13 20:03:00,17624,75159420
1998-06-13 20:04:00,18635,72124571
1998-06-13 20:05:00,18618,69296172
1998-06-13 20:06:00,18603,79685655
1998-06-13 20:07:00,18443,65890727
1998-06-13 20:08:00,17700,69052793
1998-06-13 20:09:00,16686,64624525
1998-06-13 20:10:00,17546,64356398
1998-06-13 20:11:00,18235,61145533
1998-06-13 20:12:00,17317,65912501
1998-06-13 20:13:00,16244,59636291
1998-06-13 20:14:00,16104,55930863
1998-06-13 20:15:00,16462,61226721
1998-06-13 20:16:00,15627,62897081
1998-06-13 20:17:00,14916,66195964
1998-06-13 20:18:00,15970,58488584
1998-06-13 20:19:00,16578,63840919
1998-06-13 20:20:00,16581,55106804
1998-06-13 20:21:00,16706,64480071
1998-06-13 20:22:00,16221,59009735
1998-06-13 20:23:00,16555,60383812
1998-06-13 20:24:00,15228,60550051
1998-06-13 20:25:00,15006,71410839
1998-06-13 20:26:00,15811,65290607
1998-06-13 20:27:00,16006,56619756
1998-06-13 20:28:00,15686,74177073
1998-06-13 20:29:00,15460,59887748
1998-06-13 20:30:00,16869,64948911
1998-06-13 20:31:00,16967,64896255
1998-06-13 20:32:00,16481,63158332
1998-06-13 20:33:00,16863,61127662
1998-06-13 20:34:00,17305,58562833
1998-06-13 20:35:00,17644,74964567
1998-06-13 20:36:00,16249,58958771
1998-06-13 20:37:00,14196,60112935
1998-06-13 20:38:00,14753,64982704
1998-06-13 20:39:00,16648,57013994
1998-06-13 20:40:00,16165,80065967
1998-06-13 20:41:00,16676,66931715
1998-06-13 20:42:00,17621,60536739
1998-06-13 20:43:00,16921,60938533
1998-06-13 20:44:00,15218,59793819
1998-06-13 20:45:00,15841,63469411
1998-06-13 20:46:00,17182,63520087
1998-06-13 20:47:00,16008,67669063
1998-06-13 20:48:00,15249,64220748
1998-06-13 20:49:00,15091,62533456
1998-06-13 20:50:00,15923,63034505
1998-06-13 20:51:00,17241,61587399
1998-06-13 20:52:00,18742,69330837
1998-06-13 20:53:00,20130,71577486
1998-06-13 20:54:00,19929,72138515
1998-06-13 20:55:00,20313,69027091
1998-06-13 20:56:00,22528,78981801
1998-06-13 20:57:00,22303,78692449
1998-06-13 20:58:00,20908,82465783
1998-06-13 20:59:00,21930,76861133
1998-06-13 21:00:00,21662,90416996
1998-06-13 21:01:00,20923,80930268
1998-06-13 21:02:00,20106,70481263
1998-06-13 21:03:00,20579,79758658
1998-06-13 21:04:00,20073,78129579
1998-06-13 21:05:00,21094,78475027
1998-06-13 21:06:00,21280,99315995
1998-06-13 21:07:00,21594,92668162
1998-06-13 21:08:00,21130,86910812
1998-06-13 21:09:00,21536,84762874
1998-06-13 21:10:00,21299,84591883
1998-06-13 21:11:00,21726,76708906
1998-06-13 21:12:00,20968,88590813
1998-06-13 21:13:00,20535,78502731
1998-06-13 21:14:00,21206,79342860
1998-06-13 21:15:00,19955,84130120
1998-06-13 21:16:00,20321,71065974
1998-06-13 21:17:00,19940,87301157
1998-06-13 21:18:00,19011,83454489
1998-06-13 21:19:00,18876,79759706
1998-06-13 21:20:00,18153,75252166
1998-06-13 21:21:00,17848,71497599
1998-06-13 21:22:00,18637,87864775
1998-06-13 21:23:00,19254,79645865
1998-06-13 21:24:00,19180,77995828
1998-06-13 21:25:00,18626,74394843
1998-06-13 21:26:00,17764,77029627
1998-06-13 21:27:00,18199,77920805
1998-06-13 21:28:00,17814,78494329
1998-06-13 21:29:00,17845,72475786
1998-06-13 21:30:00,18488,87986549
1998-06-13 21:31:00,19487,83741177
1998-06-13 21:32:00,18031,78927213
1998-06-13 21:33:00,18535,91590356
1998-06-13 21:34:00,18086,88107541
1998-06-13 21:35:00,17965,85101921
1998-06-13 21:36:00,17489,77951256
1998-06-13 21:37:00,17139,78150883
1998-06-13 21:38:00,17557,81641579
1998-06-13 21:39:00,16919,73804010
1998-06-13 21:40:00,17981,78455760
1998-06-13 21:41:00,17377,83491243
1998-06-13 21:42:00,18113,75008090
1998-06-13 21:43:00,18498,70856801
1998-06-13 21:44:00,16294,62803618
1998-06-13 21:45:00,16318,61207300
1998-06-13 21:46:00,16016,70927803
1998-06-13 21:47:00,17120,79392577
1998-06-13 21:48:00,17058,77465627
1998-06-13 21:49:00,17461,73296721
1998-06-13 21:50:00,17401,78639969
1998-06-13 21:51:00,15784,70414568
1998-06-13 21:52:00,15822,66186802
1998-06-13 21:53:00,17277,75952709
1998-06-13 21:54:00,18364,76422086
1998-06-13 21:55:00,16858,77721761
1998-06-13 21:56:00,16904,73096226
1998-06-13 21:57:00,16090,70253339
1998-06-13 21:58:00,15177,79942653
