timestamp,num_request,size
1998-06-27 14:31:00,15200,63737033
1998-06-27 14:32:00,16007,64388777
1998-06-27 14:33:00,16555,65098732
1998-06-27 14:34:00,16073,67329450
1998-06-27 14:35:00,16218,70293789
1998-06-27 14:36:00,15442,59141277
1998-06-27 14:37:00,16301,62613667
1998-06-27 14:38:00,16173,58189400
1998-06-27 14:39:00,17009,59206141
1998-06-27 14:40:00,16528,68160154
1998-06-27 14:41:00,17127,59095196
1998-06-27 14:42:00,17769,65929209
1998-06-27 14:43:00,17519,62195846
1998-06-27 14:44:00,18104,65532725
1998-06-27 14:45:00,17133,57626405
1998-06-27 14:46:00,17926,61414813
1998-06-27 14:47:00,17816,57457976
1998-06-27 14:48:00,18048,67868168
1998-06-27 14:49:00,20076,69511268
1998-06-27 14:50:00,20336,69396321
1998-06-27 14:51:00,20048,68021434
1998-06-27 14:52:00,20203,67530742
1998-06-27 14:53:00,19243,70170493
1998-06-27 14:54:00,20146,70415721
1998-06-27 14:55:00,18980,61542741
1998-06-27 14:56:00,19159,61237305
1998-06-27 14:57:00,18681,59994250
1998-06-27 14:58:00,19687,61162311
1998-06-27 14:59:00,19141,71643651
1998-06-27 15:00:00,18766,65532135
1998-06-27 15:01:00,19417,70127162
1998-06-27 15:02:00,19464,64754972
1998-06-27 15:03:00,19697,69956663
1998-06-27 15:04:00,18915,61818748
1998-06-27 15:05:00,19196,61216267
1998-06-27 15:06:00,18841,67262064
1998-06-27 15:07:00,19156,63361793
1998-06-27 15:08:00,19784,65122010
1998-06-27 15:09:00,19898,68417854
1998-06-27 15:10:00,19313,61523431
1998-06-27 15:11:00,19253,66451281
1998-06-27 15:12:00,20721,65333678
1998-06-27 15:13:00,19885,66685835
1998-06-27 15:14:00,21412,66888052
1998-06-27 15:15:00,20782,64003158
1998-06-27 15:16:00,21019,70617160
1998-06-27 15:17:00,22327,74718671
1998-06-27 15:18:00,22025,72450515
1998-06-27 15:19:00,21267,68496180
1998-06-27 15:20:00,22526,71987825
1998-06-27 15:21:00,24111,76098315
1998-06-27 15:22:00,23748,80084959
1998-06-27 15:23:00,23848,82775244
1998-06-27 15:24:00,24547,75976257
1998-06-27 15:25:00,24940,79362355
1998-06-27 15:26:00,24690,82986934
1998-06-27 15:27:00,25966,89921324
1998-06-27 15:28:00,25742,83139114
1998-06-27 15:29:00,24058,86623835
1998-06-27 15:30:00,25127,88069276
1998-06-27 15:31:00,25219,89253963
1998-06-27 15:32:00,24996,85817054
1998-06-27 15:33:00,25188,91154101
1998-06-27 15:34:00,24307,85445152
1998-06-27 15:35:00,21885,71875503
1998-06-27 15:35:00,23315,9868917
1998-06-27 15:36:00,24744,82198806
1998-06-27 15:37:00,23468,76349629
1998-06-27 15:38:00,23349,76687807
1998-06-27 15:39:00,23724,87106578
1998-06-27 15:40:00,23986,81981808
1998-06-27 15:41:00,23627,73341825
1998-06-27 15:42:00,24379,83418182
1998-06-27 15:43:00,24097,79901182
1998-06-27 15:44:00,23780,78003131
1998-06-27 15:45:00,22818,77672955
1998-06-27 15:46:00,24177,84147014
1998-06-27 15:47:00,23906,74169300
1998-06-27 15:48:00,23902,79047527
1998-06-27 15:49:00,24674,76537307
1998-06-27 15:50:00,23364,77914576
1998-06-27 15:51:00,23622,83443544
1998-06-27 15:52:00,24599,82625628
1998-06-27 15:53:00,24418,93667592
1998-06-27 15:54:00,24351,82814614
1998-06-27 15:55:00,24177,91563918
1998-06-27 15:56:00,24549,82587026
1998-06-27 15:57:00,24171,83678440
1998-06-27 15:58:00,23925,79408474
1998-06-27 15:59:00,24075,85305777
1998-06-27 16:00:00,23391,89291750
1998-06-27 16:01:00,23372,80024156
1998-06-27 16:02:00,23945,83138785
1998-06-27 16:03:00,24266,79446746
1998-06-27 16:04:00,23079,78127267
1998-06-27 16:05:00,22627,72186296
1998-06-27 16:06:00,23081,83308179
1998-06-27 16:07:00,23912,83835491
1998-06-27 16:08:00,25309,75739342
1998-06-27 16:09:00,24430,75868650
1998-06-27 16:10:00,23798,87253811
1998-06-27 16:11:00,24663,82734649
1998-06-27 16:12:00,24842,82040988
1998-06-27 16:13:00,23886,82376292
1998-06-27 16:14:00,26416,95996290
1998-06-27 16:15:00,24796,83987777
1998-06-27 16:16:00,24948,79135989
1998-06-27 16:17:00,25404,84692408
1998-06-27 16:18:00,26211,84545478
1998-06-27 16:19:00,26565,84920716
1998-06-27 16:20:00,28362,94987482
1998-06-27 16:21:00,28463,95961614
1998-06-27 16:22:00,30090,100039144
1998-06-27 16:23:00,33039,105121572
1998-06-27 16:24:00,34911,110666108
1998-06-27 16:25:00,35185,110234957
1998-06-27 16:26:00,35225,107596301
1998-06-27 16:27:00,36419,130445342
1998-06-27 16:28:00,37470,120707229
1998-06-27 16:29:00,37187,125781868
1998-06-27 16:30:00,34907,110807842
1998-06-27 16:31:00,34860,119007069
1998-06-27 16:32:00,34930,110040593
1998-06-27 16:33:00,32218,108223961
1998-06-27 16:34:00,29841,103261872
1998-06-27 16:35:00,26197,95579852
1998-06-27 16:36:00,25242,90621839
1998-06-27 16:37:00,24992,87999329
1998-06-27 16:38:00,25064,100896560
1998-06-27 16:39:00,23576,96298267
1998-06-27 16:40:00,24026,94855837
1998-06-27 16:41:00,23608,102401588
1998-06-27 16:42:00,24192,89924812
1998-06-27 16:43:00,22967,92758699
1998-06-27 16:44:00,21774,97418400
1998-06-27 16:45:00,21900,85402289
1998-06-27 16:46:00,23120,93944184
1998-06-27 16:47:00,21725,92811271
1998-06-27 16:48:00,22167,98814395
1998-06-27 16:49:00,23164,94431115
1998-06-27 16:50:00,21780,91927540
1998-06-27 16:51:00,21887,88418619
1998-06-27 16:52:00,21203,79584172
1998-06-27 16:53:00,19929,84268024
1998-06-27 16:54:00,20619,79414998
1998-06-27 16:55:00,21828,88380464
1998-06-27 16:56:00,21856,81537744
1998-06-27 16:57:00,20851,84588002
1998-06-27 16:58:00,20268,86577852
1998-06-27 16:59:00,20778,83288429
1998-06-27 17:00:00,21330,90061624
1998-06-27 17:01:00,20141,75564194
1998-06-27 17:02:00,20498,78811011
1998-06-27 17:03:00,18901,71920067
1998-06-27 17:04:00,20420,82319095
1998-06-27 17:05:00,19740,80053946
1998-06-27 17:06:00,19038,84823333
1998-06-27 17:07:00,18425,83183800
1998-06-27 17:08:00,19939,75468527
1998-06-27 17:09:00,18661,73749755
1998-06-27 17:10:00,18326,72415640
1998-06-27 17:11:00,18269,76131510
1998-06-27 17:12:00,19253,76634478
1998-06-27 17:13:00,19351,80551894
1998-06-27 17:14:00,18581,74306179
1998-06-27 17:15:00,18759,69654502
1998-06-27 17:16:00,19088,69936466
1998-06-27 17:17:00,18395,74506474
1998-06-27 17:18:00,18944,69068159
1998-06-27 17:19:00,19112,75234864
1998-06-27 17:20:00,18389,79234253
1998-06-27 17:21:00,17867,68432729
1998-06-27 17:22:00,18225,65946755
1998-06-27 17:23:00,17657,68588052
1998-06-27 17:24:00,18572,75150035
1998-06-27 17:25:00,18373,67493197
1998-06-27 17:26:00,17792,72701692
1998-06-27 17:27:00,18811,71914434
1998-06-27 17:28:00,18466,73252959
1998-06-27 17:29:00,19806,79032475
1998-06-27 17:30:00,18375,67438878
1998-06-27 17:31:00,18322,74281215
1998-06-27 17:32:00,17593,77378188
1998-06-27 17:33:00,18401,67936319
1998-06-27 17:34:00,17045,75248724
1998-06-27 17:35:00,17616,84334135
1998-06-27 17:36:00,18722,74852785
1998-06-27 17:37:00,19007,83416589
1998-06-27 17:38:00,17596,71203321
1998-06-27 17:39:00,17800,76884745
1998-06-27 17:40:00,18293,74769936
1998-06-27 17:41:00,17213,83792677
1998-06-27 17:42:00,16650,67427193
1998-06-27 17:43:00,17463,68262154
1998-06-27 17:44:00,17192,75975503
1998-06-27 17:45:00,17184,76407729
1998-06-27 17:46:00,17037,75260183
1998-06-27 17:47:00,17987,72096241
1998-06-27 17:48:00,16789,68913214
1998-06-27 17:49:00,17080,68212082
1998-06-27 17:50:00,17264,71519781
1998-06-27 17:51:00,16868,73795355
1998-06-27 17:52:00,16705,73945561
1998-06-27 17:53:00,17352,83266777
1998-06-27 17:54:00,16616,62249762
1998-06-27 17:55:00,16640,64912116
1998-06-27 17:56:00,16428,71885741
1998-06-27 17:57:00,17624,77793750
1998-06-27 17:58:00,18057,69568378
1998-06-27 17:59:00,17950,79595735
1998-06-27 18:00:00,17533,68407234
1998-06-27 18:01:00,18237,72484289
1998-06-27 18:02:00,18467,71780538
1998-06-27 18:03:00,17621,77060372
1998-06-27 18:04:00,17516,82008886
1998-06-27 18:05:00,16866,75326287
1998-06-27 18:06:00,16838,80530663
1998-06-27 18:07:00,18008,75872028
1998-06-27 18:08:00,16705,76549113
1998-06-27 18:09:00,16632,78124311
1998-06-27 18:10:00,16763,77634028
1998-06-27 18:11:00,16106,68004008
1998-06-27 18:12:00,16409,68480741
1998-06-27 18:13:00,18272,71352633
1998-06-27 18:14:00,18356,77249310
1998-06-27 18:15:00,18705,64717123
1998-06-27 18:16:00,17458,72129269
1998-06-27 18:17:00,16887,73156584
1998-06-27 18:18:00,16161,67763242
1998-06-27 18:19:00,17253,73160752
1998-06-27 18:20:00,16920,64352011
1998-06-27 18:21:00,15895,82642587
1998-06-27 18:22:00,15970,73753996
1998-06-27 18:23:00,16080,64361900
1998-06-27 18:24:00,17016,64181952
1998-06-27 18:25:00,17084,70615748
1998-06-27 18:26:00,16289,68928469
1998-06-27 18:27:00,17049,75971917
1998-06-27 18:28:00,17479,79655261
1998-06-27 18:29:00,15883,68094161
1998-06-27 18:30:00,16087,70407682
1998-06-27 18:31:00,15962,75240494
1998-06-27 18:32:00,16605,72535495
1998-06-27 18:33:00,16393,74078836
1998-06-27 18:34:00,14920,60221191
1998-06-27 18:35:00,14417,76075801
1998-06-27 18:36:00,15251,56905360
1998-06-27 18:37:00,15076,68979823
1998-06-27 18:38:00,14927,69222575
1998-06-27 18:39:00,15659,62483470
1998-06-27 18:40:00,15305,62714124
1998-06-27 18:41:00,14834,65550239
1998-06-27 18:42:00,14929,64295980
1998-06-27 18:43:00,14725,56717153
1998-06-27 18:44:00,14290,55624381
1998-06-27 18:45:00,14634,61088916
1998-06-27 18:46:00,15202,69338298
1998-06-27 18:47:00,14239,65169675
1998-06-27 18:48:00,14238,59797385
1998-06-27 18:49:00,14801,65578537
1998-06-27 18:50:00,14694,64061906
1998-06-27 18:51:00,13800,65167568
1998-06-27 18:52:00,14570,59680440
1998-06-27 18:53:00,13766,59906544
1998-06-27 18:54:00,13423,51559768
1998-06-27 18:55:00,13482,55601267
1998-06-27 18:56:00,13646,71992444
1998-06-27 18:57:00,14190,69415749
1998-06-27 18:58:00,14252,62789045
1998-06-27 18:59:00,14444,63241829
1998-06-27 19:00:00,13460,53705062
1998-06-27 19:01:00,14903,55632265
1998-06-27 19:02:00,14825,61835306
1998-06-27 19:03:00,13919,57142825
1998-06-27 19:04:00,14893,66283367
1998-06-27 19:05:00,14522,58344133
1998-06-27 19:06:00,14588,50588412
1998-06-27 19:07:00,12174,53292920
1998-06-27 19:08:00,14835,59390030
1998-06-27 19:09:00,15393,55660467
1998-06-27 19:10:00,14302,49916210
1998-06-27 19:11:00,15302,52625798
1998-06-27 19:12:00,16081,55375241
1998-06-27 19:13:00,18109,54890772
1998-06-27 19:14:00,17374,58993720
1998-06-27 19:15:00,16132,54881242
1998-06-27 19:16:00,16273,57085749
1998-06-27 19:17:00,16524,61240151
1998-06-27 19:18:00,18160,62943022
1998-06-27 19:19:00,16624,56392620
1998-06-27 19:20:00,16053,60598821
1998-06-27 19:21:00,15825,56912849
1998-06-27 19:22:00,15562,57017412
1998-06-27 19:23:00,16295,48827098
1998-06-27 19:24:00,16851,54220162
1998-06-27 19:25:00,16442,55968291
1998-06-27 19:26:00,17252,57690419
1998-06-27 19:27:00,15722,56521228
1998-06-27 19:28:00,17574,64543297
1998-06-27 19:29:00,17786,66035452
1998-06-27 19:30:00,17885,56208863
1998-06-27 19:31:00,17877,66690208
1998-06-27 19:32:00,17614,64536449
1998-06-27 19:33:00,18231,67888830
1998-06-27 19:34:00,18531,58838687
1998-06-27 19:35:00,18486,57543186
1998-06-27 19:36:00,17707,59583408
1998-06-27 19:37:00,17568,61373558
1998-06-27 19:38:00,19389,66397373
1998-06-27 19:39:00,17421,58369078
1998-06-27 19:40:00,16974,54889695
1998-06-27 19:41:00,16972,68125945
1998-06-27 19:42:00,17985,60611549
1998-06-27 19:43:00,18689,54296763
1998-06-27 19:44:00,18721,56729337
1998-06-27 19:45:00,18320,59927437
1998-06-27 19:46:00,18536,55390881
1998-06-27 19:47:00,18201,56680181
1998-06-27 19:48:00,17790,58797333
1998-06-27 19:49:00,18061,57076835
1998-06-27 19:50:00,18412,57323717
1998-06-27 19:51:00,18723,71224118
1998-06-27 19:52:00,18912,60156194
1998-06-27 19:53:00,19969,64875068
1998-06-27 19:54:00,21003,79359979
1998-06-27 19:55:00,21244,75025790
1998-06-27 19:56:00,20945,73119957
1998-06-27 19:57:00,21277,67440847
1998-06-27 19:58:00,21978,66291494
1998-06-27 19:59:00,21701,76902617
1998-06-27 20:00:00,22239,68878975
1998-06-27 20:01:00,21714,77101199
1998-06-27 20:02:00,21525,78074475
1998-06-27 20:03:00,22911,75137132
1998-06-27 20:04:00,22950,68809072
1998-06-27 20:05:00,21909,76764903
1998-06-27 20:06:00,20656,69357026
1998-06-27 20:07:00,21109,70010752
1998-06-27 20:08:00,21276,67806689
1998-06-27 20:09:00,21604,67027284
1998-06-27 20:10:00,20305,65654678
1998-06-27 20:11:00,19312,62132993
1998-06-27 20:12:00,20355,70395458
1998-06-27 20:13:00,19741,65199686
1998-06-27 20:14:00,20011,62778162
1998-06-27 20:15:00,19008,60760165
1998-06-27 20:16:00,19003,62691181
1998-06-27 20:17:00,18563,69745853
1998-06-27 20:18:00,18329,58049944
1998-06-27 20:19:00,17876,57835999
1998-06-27 20:20:00,18548,65845376
1998-06-27 20:21:00,17903,59958634
1998-06-27 20:22:00,18933,62355094
1998-06-27 20:23:00,18923,61906663
1998-06-27 20:24:00,19237,68965883
1998-06-27 20:25:00,19284,67246917
1998-06-27 20:26:00,19294,61835313
1998-06-27 20:27:00,18860,62087480
1998-06-27 20:28:00,19056,57687845
1998-06-27 20:29:00,17722,60657195
1998-06-27 20:30:00,20168,73400298
1998-06-27 20:31:00,19573,68623603
1998-06-27 20:32:00,19927,63066735
1998-06-27 20:33:00,18772,58792781
1998-06-27 20:34:00,17990,61925522
1998-06-27 20:35:00,19897,64886906
1998-06-27 20:36:00,18924,64186770
1998-06-27 20:37:00,19550,72064883
1998-06-27 20:38:00,19754,62865659
1998-06-27 20:39:00,18978,59067860
1998-06-27 20:40:00,18819,60709985
1998-06-27 20:41:00,19145,62360244
1998-06-27 20:42:00,20881,64986054
1998-06-27 20:43:00,20201,63898794
1998-06-27 20:44:00,19172,63037223
1998-06-27 20:45:00,19446,65444612
1998-06-27 20:46:00,19229,60758547
1998-06-27 20:47:00,18853,63251594
1998-06-27 20:48:00,18822,62748744
1998-06-27 20:49:00,19252,62169645
1998-06-27 20:50:00,19530,71700055
1998-06-27 20:51:00,20078,63793065
1998-06-27 20:52:00,20296,64260299
1998-06-27 20:53:00,18484,60850411
1998-06-27 20:54:00,20519,62567546
1998-06-27 20:55:00,20178,70440856
1998-06-27 20:56:00,21897,74314979
1998-06-27 20:57:00,21937,71782520
1998-06-27 20:58:00,24852,74258438
1998-06-27 20:59:00,24064,80924280
1998-06-27 21:00:00,23341,78880813
1998-06-27 21:01:00,23165,74059220
1998-06-27 21:02:00,22797,81241872
1998-06-27 21:03:00,21759,75842115
1998-06-27 21:04:00,23478,83979065
1998-06-27 21:05:00,22637,74384312
1998-06-27 21:06:00,21779,71004344
1998-06-27 21:07:00,20027,71082818
1998-06-27 21:08:00,19036,63911657
1998-06-27 21:09:00,19273,65254278
1998-06-27 21:10:00,19893,75962184
1998-06-27 21:11:00,18906,66661862
1998-06-27 21:12:00,18653,71125033
1998-06-27 21:13:00,17641,67477392
1998-06-27 21:14:00,16959,72322180
1998-06-27 21:15:00,16662,64850089
1998-06-27 21:16:00,16955,70588833
1998-06-27 21:17:00,17172,69495852
1998-06-27 21:18:00,17117,66932104
1998-06-27 21:19:00,17048,63478649
1998-06-27 21:20:00,17095,67305608
1998-06-27 21:21:00,15768,65308897
1998-06-27 21:22:00,15814,63055923
1998-06-27 21:23:00,16074,70500766
1998-06-27 21:24:00,15874,65703916
1998-06-27 21:25:00,15754,74348282
1998-06-27 21:26:00,15294,65621293
1998-06-27 21:27:00,15963,72718883
1998-06-27 21:28:00,15356,66547344
1998-06-27 21:29:00,15784,64319595
1998-06-27 21:30:00,16384,70959023
1998-06-27 21:31:00,16396,32754053
1998-06-27 21:31:00,16396,27517080
1998-06-27 21:32:00,16409,62007544
1998-06-27 21:33:00,15517,57105531
1998-06-27 21:34:00,15033,59883273
1998-06-27 21:35:00,15257,59276962
1998-06-27 21:36:00,15424,59446355
1998-06-27 21:37:00,15458,61756188
1998-06-27 21:38:00,15471,59811561
1998-06-27 21:39:00,14584,74419120
1998-06-27 21:40:00,15039,60037486
1998-06-27 21:41:00,15016,59397664
1998-06-27 21:42:00,15460,61077648
1998-06-27 21:43:00,14886,55934442
1998-06-27 21:44:00,14090,56983458
1998-06-27 21:45:00,14585,52145084
1998-06-27 21:46:00,14106,56161631
1998-06-27 21:47:00,14211,56673268
1998-06-27 21:48:00,14239,58989989
1998-06-27 21:49:00,13905,58061269
1998-06-27 21:50:00,15349,51969832
1998-06-27 21:51:00,14682,56373433
1998-06-27 21:52:00,12758,52102412
1998-06-27 21:53:00,13301,47109955
1998-06-27 21:54:00,14435,58785768
1998-06-27 21:55:00,14143,58425729
1998-06-27 21:56:00,13162,53987034
1998-06-27 21:57:00,13355,56957096
1998-06-27 21:58:00,13773,52653137
